ID;Name;Price tax included;Categories (x,y,z...);Image URLs (x,y,z...);Description;Quantity;Feature (Name:Value:Position:Customized);
30; NOWOCZESNA LAMPA SUFITOWA PLAFON ZŁOTY DEVOLI W7 ;999;LAMPY WISZĄCE/LAMPY SUFITOWE,Home;https://luminadeco.pl/8157/nowoczesna-lampa-sufitowa-plafon-zloty-devoli-w7.jpg;Seria plafonów DEVOLI pozwala osiągnąć kompromis pomiędzy nowoczesnością rozwiązań oraz elegancją kompozycji. Skromność i prostota dekoracji, którą serwuje styl nowoczesny nie wpływa na szykowną postać lampy sufitowej, do czego przyczynia się piękna, wytworna złota barwa pokrywająca całość metalowej konstrukcji. Składa się ona z dwóch półkul umieszczonych jedna pod drugą, z których pierwsza spełnia funkcję podsufitki, druga zaś jest miejscem stycznym wszystkich ramion plafonu. Każde z ramion zakończone jest ozdobą, metalową kulą w kolorze złota lub przezroczystą, szklaną kulą, czyli kloszem. Są one umieszczone w taki sposób, który pozwala dostrzec serce każdego źródła światła, czyli oprawy pod żarówkę. Otwarte u góry klosze pozwalają na szybszą wymianę żarówki, pełnią również rolę dekoracyjną.;257;Kolor lampy:złoty:1:2,Materiał lampy:szkło + metal:1:2,Kolor kabla/łańcucha:przezroczysty:1:2
31; NOWOCZESNA LAMPA SUFITOWA PLAFON MONARTE D38 ;379;LAMPY WISZĄCE/LAMPY SUFITOWE,Home;https://luminadeco.pl/7108/nowoczesna-lampa-sufitowa-plafon-monarte-d38.jpg;Seria MONARTE jest doskonałym przykładem minimalistycznych postaci lamp sufitowych, które nie tylko rozświetlą konkretną przestrzeń, ale także dodadzą jej uroku dzięki swoim stonowanym zdobieniom. Plafon składa się w przeważającej mierze z klosza, który pełni jednocześnie wszystkie funkcje – od praktycznej i użytecznej aż do dekoracyjnej. Żłobienia przechodzące przez szklany, matowy, biały klosz optycznie go powiększają i nadają mu innowacyjnego charakteru. Powyżej klosza przymocowana została metalowa, okrągła podsufitka, której zadaniem jest bezpiecznie umieścić plafon wysoko, aż pod samym sufitem. Zastosowanie aż trzech źródeł światła w lampie powoduje, że przestrzenie są dobrze oświetlone, a zarazem rozświetla je delikatny, nieco przytłumiony przez mlecznobiały kolor klosza, blask.;458;Kolor lampy:biały:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:Brak informacji:1:2
32; LAMPA STOJĄCA PODŁOGOWA CZARNA AZURRO C1 ;549;LAMPY STOJĄCE,Home;https://luminadeco.pl/6051/lampa-stojaca-podlogowa-czarna-azurro-c1.jpg;Lampy podłogowe AZZURO to wyraz kultu piękna minimalistycznej prostoty. Zabawna forma wygiętego łuku jest zarazem dekoracyjny, jak i praktycznym detalem — zapewnia pełną regulację, pozwala kontrolować kąt padania światła, naświetlając konkretnie wyznaczoną przestrzeń w salonie, sypialni lub gabinecie. Świetnie sprawdzi się podczas pracy, nauki, a także... zwykłego popołudniowego relaksu. Tylko ona i ulubione gadżety — książki, czasopisma, krzyżówki i błogi odpoczynek w perfekcyjnie zaaranżowanym wnętrzu. ;642;Kolor lampy:czarny:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:czarny:1:2
33; LAMPA STOJĄCA PODŁOGOWA MOSIĘŻNA BERTINI ;849;LAMPY STOJĄCE,Home;https://luminadeco.pl/6989/lampa-stojaca-podlogowa-mosiezna-bertini.jpg;Kolekcja BERTINI ma do zaoferowania modele, które w swojej klasyce mają niesłychanie innowacyjne formy i zastosowane rozwiązania architektoniczne. Lampa podłogowa składa się z tradycyjnych elementów w postaci podstawy, ramienia oraz klosza. Prawie cała jej bryła powstała z metalu w subtelnie mieniącym się, ciepłym kolorze mosiądzu. Półokrągła, górna część lampy stojącej, zakrzywiona do dołu z metalową poprzeczką łączącą obie części łuku, przypomina oświetlenie ulic czy parków. Szlachetności oraz elegancji dodaje tutaj metalowo-szklany klosz w formie kuli.;358;Kolor lampy:mosiądz:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:brązowy:1:2
34; LAMPA STOJĄCA PODŁOGOWA AZURRO C1 ;499;LAMPY STOJĄCE,Home;https://luminadeco.pl/6424/lampa-stojaca-podlogowa-azurro-c1.jpg;Kolekcja nowoczesnych lamp stojących AZURRO to nasz wyraz uznania dla wielostronności minimalizmu — praktycznego wzornictwa, uniwersalnych form i wytrzymałych materiałów. Model C1 jest elementem dopełniającym zróżnicowane wnętrza. Zadba o schludność biur i pracowni, tworząc warunki sprzyjające koncentracji i skupieniu, a także ciekawie zaaranżuje pokój młodzieżowy lub sypialnię, by uprzyjemniać chwile nauki i czytania książek. Zmieni swoje funkcje w zależności od nadanej mu roli. Wysoka funkcjonalność lampy stojącej wynika też z jakościowego wykonania i elastycznego zakresu regulacji.;866;Kolor lampy:srebrny:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:czarny:1:2
35; LAMPA STOJĄCA PODŁOGOWA MOSIĘŻNA AZURRO B1 ;749;LAMPY STOJĄCE,Home;https://luminadeco.pl/7459/lampa-stojaca-podlogowa-mosiezna-azurro-b1.jpg;AZURRO to seria oświetlenia o szczególnym zamiłowaniu do prostoty kształtów, materiałów i zminimalizowania dodatków. Na kształt lampy stojącej składa się okrągła, solidna podstawa wykonana z ciemnego granitu, z której wydobywa się metalowe, mosiężne ramię. Jest ono charakterystyczne ze względu na swoje pokaźne wymiary – sięga aż na 160 cm długości, dzięki czemu pozwala uzyskać efekt, w którym niewielki klosz podświetla sporą przestrzeń w danym pomieszczeniu. Dodatkowym atutem jest możliwość regulacji ramienia, dostosowując zakres jego długości do aktualnych potrzeb czy możliwości wnętrza. Warto przyjrzeć się uważniej również kloszowi – wykonany został w całości z metalu o takim samym kolorze jak pozostałe części prezentowanej lampy podłogowej. Uniwersalny kształt półkuli przełamany został zdobieniami w górnej jego części pod postacią symetrycznie wykonanych otworów. Powstała dekoracja wpływa także na użyteczność lampy – oddaje ona dzięki temu więcej światła do otoczenia.;844;Kolor lampy:mosiądz:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:czarny:1:2
36; NOWOCZESNA LAMPA STOJĄCA PODŁOGOWA ZŁOTA GALAKSIDA ;1499;LAMPY STOJĄCE,Home;https://luminadeco.pl/8490/nowoczesna-lampa-stojaca-podlogowa-zlota-galaksida.jpg;AZURRO to seria oświetlenia o szczególnym zamiłowaniu do prostoty kształtów, materiałów i zminimalizowania dodatków. Na kształt lampy stojącej składa się okrągła, solidna podstawa wykonana z ciemnego granitu, z której wydobywa się metalowe, mosiężne ramię. Jest ono charakterystyczne ze względu na swoje pokaźne wymiary – sięga aż na 160 cm długości, dzięki czemu pozwala uzyskać efekt, w którym niewielki klosz podświetla sporą przestrzeń w danym pomieszczeniu. Dodatkowym atutem jest możliwość regulacji ramienia, dostosowując zakres jego długości do aktualnych potrzeb czy możliwości wnętrza. Warto przyjrzeć się uważniej również kloszowi – wykonany został w całości z metalu o takim samym kolorze jak pozostałe części prezentowanej lampy podłogowej. Uniwersalny kształt półkuli przełamany został zdobieniami w górnej jego części pod postacią symetrycznie wykonanych otworów. Powstała dekoracja wpływa także na użyteczność lampy – oddaje ona dzięki temu więcej światła do otoczenia.;226;Kolor lampy:biały + złoty:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:czarny:1:2
37; NOWOCZESNA LAMPA STOJĄCA PODŁOGOWA 3-RAMIENNA CHROMOWANA WALLSCOT ;649;LAMPY STOJĄCE,Home;https://luminadeco.pl/4975/nowoczesna-lampa-stojaca-podlogowa-3-ramienna-chromowana-wallscot.jpg;Seria lamp stojących podłogowych WALLSCOT charakteryzuje się prostotą kompozycji i szlachetnością surowców wykorzystanych do jej wykonania. Ponadczasowa bryła kloszy, ich szlachetny kolor chromu w głębokim połysku oraz ciekawe rozwiązanie w postaci długich ramion lampy tworzy mocny, choć nieprzesadny akcent dekoracyjny w postaci oświetlenia. Niezwykle wytrzymała granitowa podstawa łączy się tutaj z metalowymi elementami samej lampy. Posiada ona trzy punkty światła o gwincie E27 i maksymalnej mocy żarówki wynoszącej 40W.;34;Kolor lampy:chrom:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:czarny:1:2
38; LAMPA STOJĄCA PODŁOGOWA MOSIĘŻNA AZURRO C1 ;599;LAMPY STOJĄCE,Home;https://luminadeco.pl/7299/lampa-stojaca-podlogowa-mosiezna-azurro-c1.jpg;Pełna pomysłu i elegancji kolekcja AZURRO ukazuje nowe podejście do projektowania lamp stojących. To co podkreślone jest tutaj najmocniej, to przekonanie, że oświetlenie powinno być funkcjonalne, ale również zachwycające pod względem wyglądu czy nowoczesnych rozwiązań. Wykonana praktycznie w całości z metalu w kolorze klimatycznego mosiądzu lampa posiada bardzo elegancki element wyróżniający się w całości konstrukcji. Jest nim granitowa podstawa, będąca solidnym zabezpieczeniem oraz efektownym elementem dekoracyjnym. Obok podstawy lampa dysponuje długim ramieniem, delikatnie wygiętym ku dołowi, które posiada regulację długości. Dzięki temu możliwe jest dopasowanie lampy pod własne potrzeby. Na końcu ramienia znajduje się oczywiście klosz – bardzo tradycyjny, kopułowy, wykonany również z metalu. Jego górną część zdobią niewielkie otwory, dzięki którym światło może wydostać się na zewnątrz i doświetlić większy obszar, niż tylko dolną część od spodu lampy.;802;Kolor lampy:mosiądz:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:czarny:1:2
39; NOWOCZESNA LAMPA STOJĄCA PODŁOGOWA 3-RAMIENNA BIAŁA WALLSCOT ;649;LAMPY STOJĄCE,Home;https://luminadeco.pl/6191/nowoczesna-lampa-stojaca-podlogowa-3-ramienna-biala-wallscot.jpg;WALLSCOT to kolekcja lamp o wyjątkowym charakterze, w którym ujawnia się pasja do prostoty, klasycznych kształtów i elegancji w aspekcie kolorów czy materiałów. Biel metalowych kloszy, połączona z ciemnym, granitowym fundamentem lampy, tworzy kontrast o innowacyjnym charakterze. Tym, co dodatkowo podkreśla wyjątkowość lampy, jest jej użyteczność – oświetla pomieszczenie przy pomocy trzech źródeł światła, a jej wysoka konstrukcja zapewnia maksymalne oświetlenie miejsca, w którym się znajduje. ;723;Kolor lampy:biały:1:2,Materiał lampy:metal + granit:1:2,Kolor kabla/łańcucha:biały:1:2
40; KLASYCZNA LAMPA BANKIERSKA BIURKOWA ZIELONA BANKER CLASSIC ;279;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/2356/klasyczna-lampa-bankierska-biurkowa-zielona-banker-classic.jpg;Klasyka gatunku - elegancja i styl prosto z XXw. Nieodłączne uzupełnienie każdego profesjonalnego biura, stylowego gabinetu przywodzącego na myśl te znane z amerykańskich filmów ostatnich dekad. Wyposażona w funkcjonalny włącznik na metalowym łańcuszku, gwarantujący wygodną i naturalną obsługę. Wykonany jest z wysokiej jakości metalu w kolorze mosiądzu oraz szklanego klosza w zielonym kolorze.;803;Kolor lampy:zielony + mosiądz:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
41; KLASYCZNA LAMPA BANKIERSKA BIURKOWA BIAŁA BANKER CLASSIC ;279;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/2243/lampa-bankierska-biurkowa-stolowa-biala-banker.jpg;Klasyka i profesjonalizm — elegancka lampa bankierska biurowa stylizowana na oprawy z XX w. Niezbędny dodatek dla każdego biura, gabinetu i kancelarii prawniczej, nadający aranżacjom niesamowitego szyku. Kultowy design o szklanym kloszu, podtrzymywanym przez metalową podstawę w kolorze szlachetnego mosiądzu. Metalowy łańcuszek w roli praktycznego włącznika zapewnia prostą i wygodną obsługę.;934;Kolor lampy:biały + mosiądz:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
42; KLASYCZNA LAMPA BANKIERSKA BIURKOWA CZARNA BANKER CLASSIC ;299;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/8107/klasyczna-lampa-bankierska-biurkowa-czarna-banker-classic.jpg;Czarna lampa bankierska pozwoli stworzyć z gabinetu luksusową pracownię rodem z filmów z XX w. Stanie się praktyczną ozdobą domowego biura, hotelowej recepcji i eleganckiej kancelarii prawniczej. Wysokiej funkcjonalności nadaje jej włącznik na delikatnym łańcuszku oraz prosty klosz o regulowanym kącie nachylenia. Stylową konstrukcję tworzy wysokogatunkowy metal, zwieńczony czarną szklaną oprawą.;187;Kolor lampy:czarny + chrom:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:czarny:1:2
43; KLASYCZNA LAMPA BANKIERSKA BIURKOWA BIAŁA BANKER CLASSIC ;299;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/8284/klasyczna-lampa-bankierska-biurkowa-biala-banker-classic.jpg;Jaka jest lampa bankierska BANKER CLASSIC? Niebywale klasyczna, a przy tym wytworna i zaprojektowana po ty, by uświetnić przestrzeń, w jakiej się znajduje oraz być w pełni użytkowym produktem w gabinecie, sypialni czy wydzielonym miejscu do pracy w pokoju dziennym. Biała oprawa doskonale współgra z chromowanymi dodatkami, tworząc przykład oświetlenia subtelnego, a jednocześnie mocnego w wyrazie.;775;Kolor lampy:biały + chrom:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:czarny:1:2
44; LAMPA BIURKOWA MOSIĘŻNA CANDINO ;449;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/8108/lampa-biurkowa-mosiezna-candino.jpg;Kolekcja lamp biurowych CANDINO jest synonimem elegancji i klasyki wystroju, która wkomponowując się we wnętrze podkreśla i współtworzy jego majestatyczny wystrój. Produkty tej linii stworzone zostały w całości z wysokojakościowego metalu, co stanowi o trwałości i solidności lampy. Składa się ona z dwóch, połączonych drążków oraz masywnej podstawy, do której bezpośrednio przymocowano jedno z ramion. Zostało na nim osadzone drugi, ruchomy wysięgnik, posiadający na końcu klosz w postaci metalowej kopuły. Wnętrze niewielkiego klosza pokrywa biel, co pozwala na zintensyfikowanie światła padającego z lampy i lepsze doświetlenie miejsca pracy czy nauki. Lampka biurkowa udekorowana została licznymi detalami o klasycznym anturażu i są nimi łączenia poszczególnych elementów, zakończenia ramion, zdobienia uchwytu czy podstawy.;540;Kolor lampy:mosiądz:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
45; LAMPA BIURKOWA MOSIĘŻNA ROLF ;249;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/6536/lampa-biurkowa-mosiezna-rolf.jpg;Seria ROLF sprawdzi się wszędzie tam, gdzie istnieje potrzeba zastosowania dodatkowego źródła światła o wyjątkowym, wykwintnym charakterze. Lampa biurkowa powstała z połączenia półkolistego klosza przytwierdzonego do prostego, ruchomego ramienia oraz z podstawy i drugiego ramienia o ozdobnym charakterze. Wszystko wykonane jest z metalu o eleganckiej, mosiężnej barwie. Możliwość ustawienia lampki oraz jej wysokości jest regulowana, co zapewnia idealne dostosowanie do preferencji użytkownika.;542;Kolor lampy:mosiądz:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
46; LAMPA BIURKOWA MOSIĘŻNA BRITOS ;399;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/3080/lampa-biurkowa-mosiezna-britos.jpg;Seria BRITOS łączy w sobie propozycje pełne klasycznego piękna i elegancji z prostotą zdobień. Składająca się z dwóch ramion, klosza oraz podstawy lampa biurkowa, została zaprojektowana w całości z metalu w kolorze mosiądzu, który wpływa na jej ekskluzywny charakter. Ramię wychodzące bezpośrednio z subtelnie profilowanej podstawy jest nieco masywniejsze od drugiego, ruchomego ramienia przytwierdzonego do klosza w kształcie kopuły. Skrzyżowanie ramion oraz ich końce udekorowana jest prostymi, okrągłymi ozdobami.;285;Kolor lampy:mosiądz:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
47; LAMPA BIURKOWA GRAFITOWA RIGORRIA ;399;LAMPY STOŁOWE/LAMPY BIURKOWE,Home;https://luminadeco.pl/6501/lampa-biurkowa-grafitowa-rigorria.jpg;Lampy biurkowe z serii RIGORRIA wykonane są w całości z metalu. Zarówno klosz, ramiona lampy oraz jej podstawa powstały z wysokiej jakości materiału, co wpływa na ich trwałość i długą żywotność. Kształt klosza jest stosunkowo prosty i klasyczny, jednak temperamentu dodają mu małe otwory u góry lampy, które są zarazem rozwiązaniem funkcjonalnym i dekoracyjnym. Minimalizm podkreślony jest prostym, podwójnym ramieniem lampy oraz czernią całości, przeplatającą się z niewielkimi srebrnymi elementami.;825;Kolor lampy:grafitowy:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:czarny:1:2
48; LAMPA NOCNA CZARNA MURANEO ;499;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7677/lampa-nocna-czarna-muraneo.jpg;Seria lamp nocnych MURANEO jest genialnym przykładem oświetlenia, które idealnie wkomponuje się w elegancką przestrzeń salonu, klimatyczną i nastrojową aranżację sypialni oraz stonowany, profesjonalny design gabinetu czy biura. Czarny, klasyczny abażur wykonany został z tkaniny, która wewnątrz zaskakuje bogactwem złotej barwy. Taki wybieg kolorystyczny idealnie komponuje się z delikatnością oraz fantazyjnością trzonu wykonanego z półprzezroczystego szkła o subtelnym, srebrnym zabarwieniu. Uzupełnieniem delikatności form i materiałów górnej i środkowej części lampy jest jej podstawa, która wykonana została z metalu w kształcie delikatnie wypukłego koła. Mocną stroną lampy nocnej jest jej wielkość, dzięki której produkt może pełnić wiele funkcji i dostosować się do przeróżnych wnętrz.;200;Kolor lampy:srebrny + czarny:1:2,Materiał lampy:tkanina + szkło + metal:1:2,Kolor kabla/łańcucha:przezroczysty:1:2
49; GLAMOUR LAMPA NOCNA BIAŁO-ZŁOTA MONTERONI ;499;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7745/glamour-lampa-nocna-bialo-zlota-benardi.jpg;Seria MONTERONI posiada wiele zalet, do których należą przede wszystkim wyrazistość kształtów, rzadko spotykana wielkość lampy oraz szczegół nadający lampie ekspresji, a jednocześnie estetycznego, nieco ekskluzywnego uroku. Mowa tutaj oczywiście o wypełnieniu wnętrza białego, materiałowego abażura złotą, połyskującą powierzchnią, która mieni się w blasku żarówki, umieszczonej wewnątrz lampy. Bazą, ale i najmocniejszą cechą tego modelu, jest trzon wykonany z metalowych okręgów tworzących porywającą instalację, o urzekającym i hipnotyzującym designie, sprawiającym, że całość oświetlenia prezentuje się dumnie i monumentalnie. Solidna podstawa w kształcie okrągłego dysku utrzymuje całość i nadaje jej stabilności. Warto dodać, że lampa posiada przezroczysty kabel, który w subtelny i nienarzucający sposób pozwala lampie pracować w każdym zakątku pomieszczenia.;755;Kolor lampy:biały + złoty:1:2,Materiał lampy:tkanina + metal:1:2,Kolor kabla/łańcucha:przezroczysty:1:2
50; LAMPA NOCNA ZŁOTA VENEZIANA ;449;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7683/lampa-nocna-zlota-veneziana.jpg;Kolekcja lampa VENIZIANA zachwyca dbałością projektu i imponującą kolorystyką. Kształt lampy przypomina tradycyjne oświetlenie, jednak użyte do jej wykonania materiały oraz charakterystyczne, szklane dekoracje umieszczone na ramieniu lampy, potęgują zachwyt nad całą konstrukcją. Na uwagę zasługuje również sporej wielkości złoty abażur pokryty połyskującą tkaniną oraz złota, metalowa podstawa, która współgra ze złotymi barwami abażura i trzonu ramienia. Prezentowana lampa nocna jest idealną propozycją do tworzenia klimatycznego, pełnego ciepła, ale i elegancji wnętrza.;384;Kolor lampy:złoty:1:2,Materiał lampy:metal + szkło + tkanina:1:2,Kolor kabla/łańcucha:czarny:1:2
51; LAMPA NOCNA ZŁOTA MURANEO ;499;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7682/lampa-nocna-zlota-muraneo.jpg;Kolekcja MURANEO proponuje oświetlenie o atrakcyjnym, bogato zaprojektowanym wyglądzie, które jednocześnie, dzięki swoim okazałym wymiarom, będzie niebywale funkcjonalne i zapewni komfort użytkowania. Głównymi elementami lampy nocnej są abażur pokryty błyszczącą, złotą tkaniną subtelnie przepuszczającą światło padające z jej wnętrza, oraz szklany, nieoczywistej budowy, nieco fikuśny trzon, na którym osadzony został abażur. W jego wnętrzu umieszczono przezroczysty kabel, którego projektant celowo szczelnie nie ukrył, pozostawiając go subtelnie wyeksponowanego, co sprawia, że lampa pomimo swojej wytworności pozostaje surowa i nabiera innowacyjnego charakteru. Ponad półmetrowa konstrukcja nocnej lampy ulokowana jest na metalowej, okrągłej podstawie o nieco wypukłym kształcie. Całość prezentuje się bogato i ekskluzywnie, co pozwala w widowiskowy sposób urozmaicić oświetleniem aranżację przestrzeni.;228;Kolor lampy:złoty:1:2,Materiał lampy:metal + szkło + tkanina:1:2,Kolor kabla/łańcucha:przezroczysty:1:2
52; LAMPA NOCNA SREBRNA VENEZIANA ;449;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7685/lampa-nocna-srebrna-veneziana.jpg;Każda lampa nocna z serii VENEZIANA olśniewa zjawiskowym doborem kolorystycznym wspieranym przez dekoracyjny kształt całości. Miłośników pięknych, dopracowanych detali w nowoczesnych wnętrzach z pewnością zachwyci połyskująca tkanina w kolorze srebrna naciągnięta na konstrukcję stożkowego abażuru. Metalowy rdzeń lampy został udekorowany płaskimi, szklanymi bryłami, które podświetlone światłem lampy tworzą zachwycający efekt dekoracyjny. Podstawą lampy jest okrągły, metalowy element, zapewniający stabilność całej konstrukcji.;789;Kolor lampy:chrom + srebrny:1:2,Materiał lampy:szkło + metal + tkanina:1:2,Kolor kabla/łańcucha:czarny:1:2
53; GLAMOUR LAMPA NOCNA CZARNO-ZŁOTA MONTERONI ;499;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7759/glamour-lampa-nocna-czarno-zlota-monteroni.jpg;Lampy nocne wykonane w ramach kolekcji MONTERONI to niezwykłe modele oświetlenia, które potrafią zachwycić każdego, zwłaszcza miłośnika piękna oraz przepychu widocznego w dekoracjach produktów użytkowych. Lampa nocna skomponowana została jedynie z abażura, podstawy oraz trzonu, ale to właśnie ten ostatni element zapewnia jej wyjątkowość. Zamiast prostego ramienia podtrzymującego konstrukcję abażura, umieszczonego na skromnej podstawie, mamy tutaj do czynienia z niebanalną ozdobą, która staje się częścią składową trzonu, tworząc masywną i designerską dekorację. Metalowa spirala, bo o niej mowa, stworzona jest z zamkniętych okręgów, z których każdy jest mniejszy od poprzedniego i otulona została obszerniejszą rurką, będącą łącznikiem między dołem, a górą lampy. Złoto pokrywające całą metalową konstrukcję nadaje lampie ciepły, przytulny ton i idealnie prezentuje się na tle prostego, czarnego abażura wykonanego z tkaniny podszytej złotą podszewką.;152;Kolor lampy:czarny + złoty:1:2,Materiał lampy:tkanina + metal:1:2,Kolor kabla/łańcucha:przezroczysty:1:2
54; LAMPA NOCNA CZARNA VENEZIANA ;449;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/7687/lampa-nocna-czarna-veneziana.jpg;W serii VENEZIANA najbardziej zachwyca forma proponowanego oświetlenia. Sporą część całości zajmuje tutaj abażur, który wykonany został z czarnej, nieprzezroczystej tkaniny, prezentującej się wyjątkowo nobliwie w połączeniu z pozostałymi elementami lampy. Dolna część to trzon, który powstał z umieszczenia różnej wielkości szklanych brył na metalowym rdzeniu. Po włączeniu lampy staje się on elementem dekoracyjnym lampy, gdyż tworzy ciekawy efekt świetlny. Lampa zakończona jest u dołu okrągła, metalową podstawą.;226;Kolor lampy:czarny:1:2,Materiał lampy:metal + szkło + tkanina:1:2,Kolor kabla/łańcucha:czarny:1:2
55; LAMPA BIURKOWA MARTINES ;249;LAMPY STOŁOWE/LAMPY NOCNE,Home;https://luminadeco.pl/6514/lampa-biurkowa-martines.jpg;Seria MARTINES przyciąga uwagę niespotykanymi wcześniej pomysłami na oświetlenie, zmieniając jednocześnie postrzeganie go wyłącznie w charakterze funkcjonalności. Lampa biurkowa intryguje swoją opływową bryłą, składającą się z licznych, czarnych pręcików okalających trzon lampy. W jej stożkowym wnętrzu znajduje się źródło światła, które ciekawie doświetla wnętrze zarówno z boków, jak i od góry. Chromowana obręcz u góry wspólnie z chromowaną podstawą uzupełniają efekt o kontrastujące ze sobą barwy.;310;Kolor lampy:chrom + czarny:1:2,Materiał lampy:metal + szkło:1:2,Kolor kabla/łańcucha:czarny:1:2
56; LAMPA ŚCIENNA KINKIET LOFTOWY CZARNY GUBI W2 ;299;LAMPY ŚCIENNE,Home;https://luminadeco.pl/2683/lampa-scienna-kinkiet-loftowy-czarny-gubi-w2.jpg;Czy kinkiet, który wygląda tak minimalistycznie, różni się czymś od innych loftowych lamp ściennych? Tak, robi to za sprawą uchwytu — maksymalnie wydłużonej rękojeści, załamującej się w połowie. Dłuższy uchwyt to większa kontrola nad światłem. Manewruje się nim łatwiej niż lampką biurową — samodzielnie określając dokładny kąt padania światła, rozjaśniając biurko do pracy czy strefę sypialnianą.;377;Kolor lampy:czarny:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:Brak informacji:1:2
57; LAMPA ŚCIENNA KINKIET LOFTOWY CZARNY RUBI W2 ;319;LAMPY ŚCIENNE,Home;https://luminadeco.pl/2691/lampa-scienna-kinkiet-loftowy-czarny-rubi-w2.jpg;Design czarnego kinkietu RUBI W2 łączy w sobie dwa przeciwstawne nurty — surowość nowoczesności i dekoracyjność elegancji. Metaliczna czerń klosza i uchwytu są śmiałym nawiązaniem do męskiej stylistyki. Nadadzą profesjonalnego charakteru gabinetom, pracowniom i biurom, ale również zrównoważą wizerunek wystawnego salonu. Pole zastosowań nigdy się nie kończy — ograniczenia są wyłącznie w głowie.;304;Kolor lampy:czarny:1:2,Materiał lampy:metal:1:2,Kolor kabla/łańcucha:Brak informacji:1:2
58; LAMPA ŚCIENNA KINKIET KRYSZTAŁOWY CZARNO-ZŁOTY MAZINI W2 ;549;LAMPY ŚCIENNE,Home;https://luminadeco.pl/8124/lampa-scienna-kinkiet-krysztalowy-bianca-w2.jpg;Bazując na stylu glamour, kolekcja MAZINI pozwala stworzyć funkcjonalny produkt o zachwycającym projekcie, którego bogactwo i kurtuazja pozwalają na wykreowanie luksusowego wystroju, pełnego elegancji i wyrafinowania. Lampa ścienna składa się z bazy, na której oparcie znalazły poszczególne elementy tworzące niejako jej klosz. Podzielony on został na górną i dolną część. Obie są zjawiskowe i niepowtarzalne, ale każda inna i w odmiennym tonie. Dół przyciąga wzrok przepychem związanym z bogactwem kryształowych detali, pięknie mieniących się w świetle lampy, pozwalających określić lampę mianem dobra luksusowego. Górna część to stonowana elegancja i nobliwość wynikająca z połączenia złotych i czarnych elementów okalających kinkiet dookoła. Z kolei ważny, użytkowy charakter lampy podkreślony został umieszczeniem w jej środku aż dwóch źródeł światła, pozwalających na rozświetlenie wnętrza większą ilości blasku.;633;Kolor lampy:czarny + złoty:1:2,Materiał lampy:metal + kryształ:1:2,Kolor kabla/łańcucha:Brak informacji:1:2
